"sample_ID","Project","site_no","collect_date","Hour","DepthOfTow_m","InitialSampleVolume_mL","Zooplankton_No.","INT","Volume_L","Volume_unadj","proportional_vol","ZoopDensity_No.pL","OverallMeanSize_mm","OverallSESize_mm","OverallCount_n","TotalBiomass_ug","BiomassConcentration_ugpL","DaphniidaeMeanSize_mm","DaphniidaeSESize_mm","DaphniidaeCount_n","Daphniidae_PercentOfTotal","Daphniidae_totalbiomass_ug","Daphniidae_density_NopL","Daphniidae_BiomassConcentration_ugpL","Daphniidae_PercentOftotalbiomassConcentration","CopepodaMeanSize_mm","CopepodaSESize_mm","CopepodaCount_n","Copepoda_PercentOfTotal","Copepoda_totalbiomass_ug","Copepoda_density_NopL","Copepoda_BiomassConcentration_ugpL","Copepoda_PercentOftotalbiomassConcentration","CalanoidaMeanSize_mm","CalanoidaSESize_mm","CalanoidaCount_n","Calanoida_PercentOfTotal","Calanoida_totalbiomass_ug","Calanoida_density_NopL","Calanoida_BiomassConcentration_ugpL","Calanoida_PercentOftotalbiomassConcentration","CladoceraMeanSize_mm","CladoceraSESize_mm","CladoceraCount_n","Cladocera_PercentOfTotal","Cladocera_totalbiomass_ug","Cladocera_density_NopL","Cladocera_BiomassConcentration_ugpL","Cladocera_PercentOftotalbiomassConcentration","CyclopoidaMeanSize_mm","CyclopoidaSESize_mm","CyclopoidaCount_n","Cyclopoida_PercentOfTotal","Cyclopoida_totalbiomass_ug","Cyclopoida_density_NopL","Cyclopoida_BiomassConcentration_ugpL","Cyclopoida_PercentOftotalbiomassConcentration","RotiferaMeanSize_mm","RotiferaSESize_mm","RotiferaCount_n","Rotifera_PercentOfTotal","Rotifera_totalbiomass_ug","Rotifera_density_NopL","Rotifera_BiomassConcentration_ugpL","Rotifera_PercentOftotalbiomassConcentration","KeratellaMeanSize_mm","KeratellaSESize_mm","KeratellaCount_n","Keratella_PercentOfTotal","Keratella_totalbiomass_ug","Keratella_density_NopL","Keratella_BiomassConcentration_ugpL","Keratella_PercentOftotalbiomassConcentration","KellicottiaMeanSize_mm","KellicottiaSESize_mm","KellicottiaCount_n","Kellicottia_PercentOfTotal","Kellicottia_totalbiomass_ug","Kellicottia_density_NopL","Kellicottia_BiomassConcentration_ugpL","Kellicottia_PercentOftotalbiomassConcentration","CrustaceaMeanSize_mm","CrustaceaSESize_mm","CrustaceaCount_n","Crustacea_PercentOfTotal","Crustacea_totalbiomass_ug","Crustacea_density_NopL","Crustacea_BiomassConcentration_ugpL","Crustacea_PercentOftotalbiomassConcentration","BosminidaeMeanSize_mm","BosminidaeSESize_mm","BosminidaeCount_n","Bosminidae_PercentOfTotal","Bosminidae_totalbiomass_ug","Bosminidae_density_NopL","Bosminidae_BiomassConcentration_ugpL","Bosminidae_PercentOftotalbiomassConcentration","naupliusMeanSize_mm","naupliusSESize_mm","naupliusCount_n","nauplius_PercentOfTotal","nauplius_totalbiomass_ug","nauplius_density_NopL","nauplius_BiomassConcentration_ugpL","nauplius_PercentOftotalbiomassConcentration","CeriodaphniaMeanSize_mm","CeriodaphniaSESize_mm","CeriodaphniaCount_n","Ceriodaphnia_PercentOfTotal","Ceriodaphnia_totalbiomass_ug","Ceriodaphnia_density_NopL","Ceriodaphnia_BiomassConcentration_ugpL","Ceriodaphnia_PercentOftotalbiomassConcentration","DaphniaMeanSize_mm","DaphniaSESize_mm","DaphniaCount_n","Daphnia_PercentOfTotal","Daphnia_totalbiomass_ug","Daphnia_density_NopL","Daphnia_BiomassConcentration_ugpL","Daphnia_PercentOftotalbiomassConcentration","BosminaMeanSize_mm","BosminaSESize_mm","BosminaCount_n","Bosmina_PercentOfTotal","Bosmina_totalbiomass_ug","Bosmina_density_NopL","Bosmina_BiomassConcentration_ugpL","Bosmina_PercentOftotalbiomassConcentration","PloimaMeanSize_mm","PloimaSESize_mm","PloimaCount_n","Ploima_PercentOfTotal","Ploima_totalbiomass_ug","Ploima_density_NopL","Ploima_BiomassConcentration_ugpL","Ploima_PercentOftotalbiomassConcentration","GastropidaeMeanSize_mm","GastropidaeSESize_mm","GastropidaeCount_n","Gastropidae_PercentOfTotal","Gastropidae_totalbiomass_ug","Gastropidae_density_NopL","Gastropidae_BiomassConcentration_ugpL","Gastropidae_PercentOftotalbiomassConcentration","CollothecidaeMeanSize_mm","CollothecidaeSESize_mm","CollothecidaeCount_n","Collothecidae_PercentOfTotal","Collothecidae_totalbiomass_ug","Collothecidae_density_NopL","Collothecidae_BiomassConcentration_ugpL","Collothecidae_PercentOftotalbiomassConcentration","ConochilidaeMeanSize_mm","ConochilidaeSESize_mm","ConochilidaeCount_n","Conochilidae_PercentOfTotal","Conochilidae_totalbiomass_ug","Conochilidae_density_NopL","Conochilidae_BiomassConcentration_ugpL","Conochilidae_PercentOftotalbiomassConcentration","SynchaetidaeMeanSize_mm","SynchaetidaeSESize_mm","SynchaetidaeCount_n","Synchaetidae_PercentOfTotal","Synchaetidae_totalbiomass_ug","Synchaetidae_density_NopL","Synchaetidae_BiomassConcentration_ugpL","Synchaetidae_PercentOftotalbiomassConcentration","TrichocercidaeMeanSize_mm","TrichocercidaeSESize_mm","TrichocercidaeCount_n","Trichocercidae_PercentOfTotal","Trichocercidae_totalbiomass_ug","Trichocercidae_density_NopL","Trichocercidae_BiomassConcentration_ugpL","Trichocercidae_PercentOftotalbiomassConcentration"
"B_mac_24Jul19_sunset_h1_rep2","BVR2019","BVR_l",2019-07-24,"18:35",2,200,109,"HLW",6.56692892910357,145.931753980079,0.045,270.412261210384,0.143567251461988,0.0522483962693631,110,19.4518043407828,48.2569394166334,NA,NA,0,0,0,0,0,0,0.159002770083103,0.0612674921440722,25,22.7272727272727,17.5357154979174,62.0211608280697,43.5034172452643,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.25,0.063376813572591,5,4.54545454545455,2.03303527071479,12.4042321656139,5.04364829976562,0,0.120394736842105,0.0242999872705338,84,76.3636363636364,1.81781498760752,208.391100382314,4.50971982808327,0,0.108771929824561,0.00859470085187081,70,63.6363636363636,1.09762939203966,173.659250318595,2.72304996213231,0,NA,NA,0,0,0,0,0,0,0.159002770083103,0.0612674921440722,25,22.7272727272727,17.5357154979174,62.0211608280697,43.5034172452643,0,NA,NA,0,0,0,0,0,0,0.134736842105263,0.0311245503350262,20,18.1818181818182,15.6009540824605,49.6169286624557,38.7035712887845,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.120394736842105,0.0242999872705338,84,76.3636363636364,1.81781498760752,208.391100382314,4.50971982808327,0,0.134736842105263,0.00470751153157851,9,8.18181818181818,0.353241930310541,22.3276178981051,0.876338982840314,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"B_mac_24Jul19_sunset_h2_rep1","BVR2019","BVR_l",2019-07-24,"19:35",2,200,108,"HLW",8.75590523880476,145.931753980079,0.06,200.948561082946,0.168833849329205,0.125364148308713,108,23.7208210513021,44.1357857219,NA,NA,0,0,0,0,0,0,0.220137299771167,0.172379119971206,24,22.2222222222222,19.7680577425063,44.6552357962102,36.7811366551965,0,0.936842105263158,NA,1,0.925925925925926,2.43393263180019,1.86063482484209,4.52865981604699,0,NA,NA,2,1.85185185185185,0,3.72126964968418,0,0,0.303508771929825,0.0193141879923128,6,5.55555555555556,3.57324855573823,11.1638089490525,6.64851070062325,0,0.126691729323308,0.0284307459979968,82,75.9259259259259,3.96785691375253,152.572055637051,7.38273275371841,0,0.114035087719298,0.0042973504259354,31,28.7037037037037,0.553561743694416,57.6796795701048,1.02997625801814,0,0.105263157894737,0,3,2.77777777777778,0.0104971570199738,5.58190447452627,0.0195313759131988,0,0.220137299771167,0.172379119971206,26,24.0740740740741,21.4153958877151,48.3765054458943,39.8462313764629,0,NA,NA,0,0,0,0,0,0,0.144078947368421,0.016179395946252,17,15.7407407407407,13.7457829500111,31.6307920223155,25.5758824515114,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.132535885167464,0.0295343255338895,47,43.5185185185185,2.50579912258612,87.4498367675782,4.66237711154249,0,0.133333333333333,0.00859470085187081,6,5.55555555555556,0.229948388977985,11.1638089490525,0.427849980448774,0,NA,NA,0,0,0,0,0,0,0.105263157894737,0,35,32.4074074074074,1.06137920979735,65.1222188694732,1.97483912011232,0,NA,NA,0,0,0,0,0,0,0.164912280701754,0.00607737125462764,3,2.77777777777778,0.701541332555766,5.58190447452627,1.30531223441939,0
"B_mac_24Jul19_sunset_h2_rep2","BVR2019","BVR_l",2019-07-24,"19:35",2,200,107,"HLW",10.944881548506,145.931753980079,0.075,159.270341006483,0.20021052631579,0.172696668455438,107,44.6423777974088,66.4505302348929,NA,NA,1,0.934579439252336,0,1.48850785987367,0,0,0.259398496240602,0.213357460272229,39,36.4485981308411,44.9597430527513,58.0518065350732,66.9229309119211,0,0.873684210526316,NA,1,0.934579439252336,2.04994044568364,1.48850785987367,3.05135246567303,0,NA,NA,5,4.67289719626168,0,7.44253929936836,0,0,0.385964912280702,0.253069795372028,11,10.2803738317757,18.2199758695241,16.3735864586104,27.1205772884953,0,0.12488038277512,0.0211265505668085,63,58.8785046728972,2.24126660393113,93.7759951720413,3.33614295602386,0,0.109473684210526,0.0141225345947355,42,39.2523364485981,0.686127773727949,62.5173301146942,1.02130658407168,0,0.110526315789474,0.00744322927564787,2,1.86915887850467,0.00815629100451961,2.97701571974734,0.0121407032676444,0,0.259398496240602,0.213357460272229,44,41.1214953271028,50.7238126748989,65.4943458344416,75.5027938493468,0,NA,NA,4,3.73831775700935,0,5.95403143949469,0,0,0.161988304093567,0.0378911055860606,26,24.2990654205607,22.1311948782699,38.7012043567155,32.9424575247007,0,NA,NA,0,0,0,0,0,0,NA,NA,1,0.934579439252336,0,1.48850785987367,0,0,NA,NA,0,0,0,0,0,0,0.12488038277512,0.0211265505668085,63,58.8785046728972,2.24126660393113,93.7759951720413,3.33614295602386,0,0.133333333333333,0.0174559199492389,13,12.1495327102804,0.499993844259773,19.3506021783577,0.744244767069124,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.157894736842105,NA,1,0.934579439252336,0.110220148709725,1.48850785987367,0.16406355767087,0,0.157894736842105,NA,1,0.934579439252336,0.204694561889488,1.48850785987367,0.304689464245901,0
"B_mac_24Jul19_sunset_h3_rep1","BVR2019","BVR_l",2019-07-24,"20:35",2,200,131,"HLW",10.944881548506,145.931753980079,0.075,194.994529643451,0.208458646616541,0.178326190562894,131,68.2274039259227,101.557027002512,0.336842105263158,NA,1,0.763358778625954,0.55010609755022,1.48850785987367,0.818837249967935,0,0.269691470054446,0.227708840694903,45,34.3511450381679,60.548531930177,66.9828536943152,90.1269656818805,0,0.310526315789474,0.259055746825014,4,3.05343511450382,4.68954493789848,5.95403143949469,6.98042449929268,0,0.266666666666667,0.0643168518590294,9,6.87022900763359,3.33279496052446,13.396570738863,4.96089149408803,0,0.414736842105263,0.306458639145522,12,9.16030534351145,25.8564530772827,17.8620943184841,38.4875336339901,0,0.12719298245614,0.0223656165514291,77,58.7786259541985,6.82464654711571,114.615105210273,10.1585400262415,0,0.113684210526316,0.00470751153157851,56,42.7480916030534,0.99133471351509,83.3564401529256,1.47560951283283,0,0.105263157894737,0.00859470085187081,4,3.05343511450382,0.0142061525003645,5.95403143949469,0.0211459696553566,0,0.269407894736842,0.217027948367534,54,41.2213740458015,67.7212256393625,80.3794244331783,100.80357664447,0,0.231578947368421,0.0297729171025915,5,3.81679389312977,1.40206388989484,7.44253929936836,2.08698312015352,0,0.165497076023392,0.0344051251351027,32,24.4274809160305,27.5239644031014,47.6322515159575,40.9696373488996,0,0.336842105263158,NA,1,0.763358778625954,0.55010609755022,1.48850785987367,0.818837249967935,0,NA,NA,0,0,0,0,0,0,0.231578947368421,0.0297729171025915,2,1.52671755725191,0.560825555957934,2.97701571974734,0.834793248061407,0,0.127751196172249,0.0232659712166004,75,57.2519083969466,5.0623175920158,111.638089490525,7.53529952489228,0,0.130526315789474,0.00576550060531754,7,5.34351145038168,0.25023729406619,10.4195550191157,0.372480179051044,0,0.121052631578947,0.00744322927564786,2,1.52671755725191,0.642216066481995,2.97701571974734,0.955943662695602,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.16421052631579,0.00576550060531754,5,3.81679389312977,1.15465927977839,7.44253929936836,1.71871941342621,0
"B_mac_24Jul19_sunset_h3_rep2","BVR2019","BVR_l",2019-07-24,"20:35",2,200,134,"HLW",10.944881548506,145.931753980079,0.075,199.460053223072,0.190416339355852,0.115364325229155,134,53.1734092401611,79.1490375902591,0.505263157894737,0.0297729171025915,2,1.49253731343284,3.00844655200828,2.97701571974734,4.47809633867417,0,0.208078335373317,0.115580517980626,50,37.3134328358209,41.5943349525524,74.4253929936836,61.9134945030924,0,0.16140350877193,0.0219122736785909,3,2.23880597014925,2.55829459282415,4.46552357962102,3.80804160929106,0,0.410526315789474,0.165434038373702,5,3.73134328358209,5.40727093137057,7.44253929936836,8.04876528181153,0,0.294736842105263,0.158045041242481,16,11.9402985074627,12.7900372385905,23.8161257579788,19.038070957719,0,0.12280701754386,0.0197864872699954,79,58.955223880597,3.54152372621304,117.59212093002,5.27158590239721,0,0.112280701754386,0.00543576609994024,58,43.2835820895522,0.990912961073043,86.333455872673,1.47498173100792,0,0.105263157894737,0,3,2.23880597014925,0.0104971570199738,4.46552357962102,0.015625100730559,0,0.221281464530892,0.127431507848967,55,41.044776119403,46.6489561737164,81.867932293052,69.4373379194794,0,0.221052631578947,NA,3,2.23880597014925,0.707748020442197,4.46552357962102,1.05348849123824,0,0.161654135338346,0.0377052100130217,34,25.3731343283582,28.8762827511628,50.6092672357048,42.9825738390403,0,NA,NA,0,0,0,0,0,0,0.505263157894737,0.0297729171025915,2,1.49253731343284,3.00844655200828,2.97701571974734,4.47809633867417,0,0.221052631578947,NA,1,0.746268656716418,0.235916006814066,1.48850785987367,0.351162830412747,0,0.12280701754386,0.0197864872699954,79,58.955223880597,3.54152372621304,117.59212093002,5.27158590239721,0,0.129824561403509,0.0085947008518708,11,8.2089552238806,0.374495018710211,16.3735864586104,0.557438778833686,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.150877192982456,0.0303868562731382,4,2.98507462686567,0.770096321135248,5.95403143949469,1.14629442686962,0
"B_mac_24Jul19_sunset_h4_rep1","BVR2019","BVR_l",2019-07-24,"21:35",2,200,127,"HLW",8.75590523880476,145.931753980079,0.06,236.300622754945,0.260526315789474,0.197806064493756,127,102.850040251454,191.366366628265,0.594736842105263,0.186080731891197,2,1.5748031496063,5.39234421217097,3.72126964968418,10.033183428701,0,0.295344129554656,0.205897656171344,83,65.3543307086614,102.263053350182,154.432690461893,190.274198358034,0,0.415789473684211,0.379604693058041,2,1.5748031496063,2.73392873484918,3.72126964968418,5.08684301269686,0,0.429473684210526,0.21539115998702,7,5.51181102362205,8.93448639720165,13.0244437738946,16.6238165327113,0,0.377894736842105,0.219157898223647,32,25.1968503937008,47.3961672925425,59.5403143949469,88.1869594285462,0,0.120775623268698,0.0236337138234238,37,29.1338582677165,1.59729750385586,68.8434885191573,2.97198736130756,0,0.103157894736842,0.00470751153157851,18,14.1732283464567,0.238277066627788,33.4914268471576,0.443346608128882,0,0.105263157894737,0,4,3.1496062992126,0.013996209359965,7.44253929936836,0.0260418345509317,0,0.307109879963066,0.20829762813744,90,70.8661417322835,111.237149943759,167.457134235788,206.971715001539,0,0.221052631578947,0.0446593756538872,2,1.5748031496063,0.503938581017907,3.72126964968418,0.937645673423424,0,0.158897243107769,0.0336026581696128,50,39.3700787401575,42.1881603230043,93.0317412421045,78.4967602930032,0,0.463157894736842,NA,1,0.78740157480315,1.50003004558989,1.86063482484209,2.79100814113402,0,0.726315789473684,NA,1,0.78740157480315,3.89231416658108,1.86063482484209,7.24217528756697,0,0.221052631578947,0.0446593756538872,2,1.5748031496063,0.503938581017907,3.72126964968418,0.937645673423424,0,0.120775623268698,0.0236337138234238,37,29.1338582677165,1.59729750385586,68.8434885191573,2.97198736130756,0,0.126315789473684,0.00744322927564787,9,7.08661417322835,0.292643942265636,16.7457134235788,0.544503510258521,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.168421052631579,0,2,1.5748031496063,0.496846770666278,3.72126964968418,0.924450404112009,0
"B_mac_24Jul19_sunset_h4_rep2","BVR2019","BVR_l",2019-07-24,"21:35",2,200,123,"HLW",6.56692892910357,145.931753980079,0.045,305.144111274103,0.273399715504979,0.238074805187879,123,123.010717140094,305.170698852879,NA,NA,1,0.813008130081301,0,2.48084643312279,0,0,0.325708502024292,0.265082034430148,86,69.9186991869919,147.399208425089,213.35279324856,365.674800466503,0,0.442105263157895,0.431707297987576,2,1.6260162601626,2.18654815218758,4.96169286624557,5.42449018420577,0,0.289473684210526,0.0223296878269436,4,3.2520325203252,2.21029123061969,9.92338573249115,5.48339311564543,0,0.482947368421053,0.29067247785325,25,20.3252032520325,65.850167608055,62.0211608280697,163.364153430981,0,0.135789473684211,0.0409680213387931,33,26.8292682926829,2.27400262428926,81.867932293052,5.64145129937986,0,0.114473684210526,0.00372161463782394,21,17.0731707317073,0.379047091412742,52.0977750955785,0.940357624716869,0,0.105263157894737,NA,1,0.813008130081301,0.00349905233999125,2.48084643312279,0.00868061151697724,0,0.324366471734893,0.260142196834488,90,73.1707317073171,150.383747306614,223.276178981051,373.078983105251,0,0.305263157894737,NA,1,0.813008130081301,0.647913082965701,2.48084643312279,1.60737286084905,0,0.1582995951417,0.0354136013723033,60,48.780487804878,50.4897075249428,148.850785987367,125.257210822667,0,NA,NA,0,0,0,0,0,0,NA,NA,1,0.813008130081301,0,2.48084643312279,0,0,0.305263157894737,NA,1,0.813008130081301,0.647913082965701,2.48084643312279,1.60737286084905,0,0.135789473684211,0.0409680213387931,33,26.8292682926829,2.27400262428926,81.867932293052,5.64145129937986,0,0.128947368421053,0.0100781800816457,4,3.2520325203252,0.139084997813092,9.92338573249115,0.345048520725501,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.105263157894737,NA,1,0.813008130081301,0.0326578218399184,2.48084643312279,0.0810190408251209,0,0.164912280701754,0.00607737125462764,3,2.4390243902439,0.701541332555766,7.44253929936836,1.74041631255918,0
"B_mac_25Jul19_midnight_rep1","BVR2019","BVR_l",2019-07-25,"0:00",2,200,125,"HLW",5.83727015920317,145.931753980079,0.04,348.869029657892,0.241130604288499,0.196336791659732,125,99.2582505864805,277.025036541163,0.447368421052632,0.0223296878269436,2,1.6,2.70089224892884,5.58190447452627,7.53806126475462,0,0.271191135734072,0.216921834981486,83,66.4,111.167629500724,231.64903569284,310.263544266284,0,0.142105263157895,0.00744322927564787,2,1.6,1.60893019328319,5.58190447452627,4.49044732254391,0,0.447368421052632,0.0223296878269436,2,1.6,2.70089224892884,5.58190447452627,7.53806126475462,0,0.428289473684211,0.263640785022422,19,15.2,38.4972015902328,53.0280925079996,107.44385090663,0,0.130075187969925,0.0269501336059574,40,32,2.69900235352925,111.638089490525,7.53278665696094,0,0.108771929824561,0.00543576609994024,32,25.6,0.497294649365797,89.3104715924203,1.38792561422646,0,NA,NA,0,0,0,0,0,0,0.28,0.214864876757157,85,68,113.893445211907,237.230940167366,317.871165723777,0,NA,NA,0,0,0,0,0,0,0.156937799043062,0.0279274109312933,64,51.2,53.7522242005064,178.620943184841,150.019890390273,0,0.447368421052632,0.0223296878269436,2,1.6,2.70089224892884,5.58190447452627,7.53806126475462,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.130075187969925,0.0269501336059574,40,32,2.69900235352925,111.638089490525,7.53278665696094,0,0.142105263157895,0.00744322927564787,2,1.6,0.0922070272634495,5.58190447452627,0.257345409032307,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.16140350877193,0.00607737125462764,3,2.4,0.657812509112116,8.3728567117894,1.83592329400614,0
"B_mac_25Jul19_midnight_rep2","BVR2019","BVR_l",2019-07-25,"0:00",2,200,121,"HLW",5.83727015920317,145.931753980079,0.04,337.705220708839,0.190225563909774,0.120303407947142,121,75.9599069329423,212.000472196795,0.442105263157895,0.178637502615549,2,1.65289256198347,2.49172783733604,5.58190447452627,6.95429338226386,0,0.222402159244265,0.13277966246649,78,64.4628099173554,69.1211125844583,217.694274506525,192.913723809711,0,0.228070175438597,0.131614030410604,3,2.47933884297521,1.9244364956265,8.3728567117894,5.37101034293959,0,0.310526315789474,0.188594451233357,5,4.13223140495868,3.50694058649944,13.9547611863157,9.7877036758395,0,0.308502024291498,0.189004517349886,18,14.8760330578512,17.3531116165256,50.2371402707364,48.4317056896189,0,0.125925925925926,0.0215491018017808,38,31.404958677686,1.80968256899559,106.056185015999,5.05073761467434,0,0.107894736842105,0.0108957719896161,18,14.8760330578512,0.278258638285464,50.2371402707364,0.77660656906061,0,NA,NA,0,0,0,0,0,0,0.230599755201958,0.138429466061974,83,68.595041322314,72.1252797022926,231.64903569284,201.298210748343,0,0.178947368421053,0.0744322927564787,3,2.47933884297521,0.470736947795266,8.3728567117894,1.31380433761162,0,0.171368421052632,0.0479996922120018,59,48.7603305785124,51.3657356652953,164.666181998525,143.359314873723,0,0.315789473684211,NA,1,0.826446280991736,0.448906588503524,2.79095223726314,1.25287684750607,0,0.568421052631579,NA,1,0.826446280991736,2.04282124883252,2.79095223726314,5.70141653475778,0,0.178947368421053,0.0744322927564787,2,1.65289256198347,0.313824631863511,5.58190447452627,0.875869558407746,0,0.125925925925926,0.0215491018017808,38,31.404958677686,1.80968256899559,106.056185015999,5.05073761467434,0,0.126315789473684,0.0105263157894737,6,4.95867768595041,0.196708324828692,16.7457134235788,0.549003539268922,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.168421052631579,NA,1,0.826446280991736,0.133766438256306,2.79095223726314,0.373335740122157,0,0.157894736842105,0.0182321137638829,3,2.47933884297521,0.630095349176265,8.3728567117894,1.75856602447259,0
"B_mac_25jul19_noon_rep1","BVR2019","BVR_l",2019-07-25,"12:00",2,200,116,"HLW",4.37795261940238,145.931753980079,0.03,431.667279363365,0.165509518477044,0.072587527770338,116,31.5099900189989,117.257169519552,NA,NA,0,0,0,0,0,0,0.196616541353383,0.0801175688590054,42,36.2068965517241,27.864315038985,156.293325286736,103.690629863814,0,0.157894736842105,NA,1,0.862068965517241,0.845359990705812,3.72126964968418,3.14581247647084,0,NA,NA,0,0,0,0,0,0,0.279824561403509,0.0426893302101551,14,12.0689655172414,7.10093846698004,52.0977750955785,26.4245068014477,0,0.119667590027701,0.0106487189239804,74,63.7931034482759,1.70673171630052,275.373954076629,6.35120893602252,0,0.112280701754386,0.00543576609994024,56,48.2758620689655,0.956743548622248,208.391100382314,3.56030073001911,0,NA,NA,0,0,0,0,0,0,0.196616541353383,0.0801175688590054,42,36.2068965517241,27.864315038985,156.293325286736,103.690629863814,0,NA,NA,0,0,0,0,0,0,0.134210526315789,0.0229012896450256,28,24.1379310344828,21.8569598450125,104.195550191157,81.3356413056109,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.119667590027701,0.0106487189239804,74,63.7931034482759,1.70673171630052,275.373954076629,6.35120893602252,0,0.128070175438597,0.0123057388889475,6,5.17241379310345,0.206378772415804,22.3276178981051,0.767991062130011,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"B_mac_25jul19_noon_rep2","BVR2019","BVR_l",2019-07-25,"12:00",2,200,171,"HLW",4.37795261940238,145.931753980079,0.03,636.337110095995,0.157894736842105,0.07235931528802,171,51.6477121227916,192.19506359817,0.315789473684211,NA,2,1.16959064327485,0.897813177007048,7.44253929936836,3.34100492668286,0,0.194078947368421,0.083483170330032,69,40.3508771929825,41.6789581803549,256.767605828208,155.098642107011,0,0.136842105263158,NA,1,0.584795321637427,0.790486252392875,3.72126964968418,2.94161249952219,0,0.315789473684211,NA,2,1.16959064327485,0.897813177007048,7.44253929936836,3.34100492668286,0,0.267763157894737,0.0496664776561624,19,11.1111111111111,8.84835110542257,70.7041233439994,32.9271004183585,0,0.120300751879699,0.0232989951725731,100,58.4795321637427,3.99190885801762,372.126964968418,14.8549692776464,0,0.109090909090909,0.00973069766039132,74,43.2748538011696,1.17676565627112,275.373954076629,4.37906232147242,0,NA,NA,0,0,0,0,0,0,0.197767145135566,0.0848559793310882,71,41.5204678362573,42.5532658598354,264.210145127577,158.352176739147,0,NA,NA,0,0,0,0,0,0,0.120394736842105,0.0188177829884934,50,29.2397660818713,37.1191527299515,186.063482484209,138.13037647596,0,0.315789473684211,NA,1,0.584795321637427,0.448906588503524,3.72126964968418,1.67050246334143,0,NA,NA,1,0.584795321637427,0,3.72126964968418,0,0,NA,NA,0,0,0,0,0,0,0.120300751879699,0.0232989951725731,100,58.4795321637427,3.99190885801762,372.126964968418,14.8549692776464,0,0.12280701754386,0.00543576609994023,7,4.09356725146199,0.20119939738543,26.0488875477893,0.748717211025149,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.105263157894737,NA,2,1.16959064327485,0.0653156436798367,7.44253929936836,0.243057122475363,0,0.189473684210526,0.0297729171025915,2,1.16959064327485,0.733625309811926,7.44253929936836,2.73001759964327,0
"B_mac_25jul19_noon_rep3","BVR2019","BVR_l",2019-07-25,"12:00",2,200,154,"HLW",6.56692892910357,145.931753980079,0.045,382.050350700909,0.168242640499554,0.0870328219927203,154,55.1680491997737,136.863458079601,0.621052631578947,NA,1,0.649350649350649,3.77926951048379,2.48084643312279,9.37578728489341,0,0.187878787878788,0.0712045749701822,58,37.6623376623377,35.6340729846241,143.889093121122,88.4026628615417,0,0.150877192982456,0.00607737125462764,5,3.24675324675325,4.13707978747739,12.4042321656139,10.2634596343077,0,0.621052631578947,NA,2,1.2987012987013,7.55853902096758,4.96169286624557,18.7515745697868,0,0.252631578947368,0.0548408497107082,17,11.038961038961,7.04457917034817,42.1743893630874,17.4765191076093,0,0.124210526315789,0.0212707993911967,94,61.038961038961,4.4051346493658,233.199564713542,10.9284625823047,0,0.112280701754386,0.00543576609994024,71,46.1038961038961,1.21301414200321,176.140096751718,3.00930180751616,0,NA,NA,0,0,0,0,0,0,0.20061919504644,0.102153137511962,60,38.961038961039,42.4479322545838,148.850785987367,105.306801327222,0,NA,NA,0,0,0,0,0,0,0.133918128654971,0.0168597259045361,41,26.6233766233766,32.0227165716148,101.714703758034,79.4434421855925,0,0.621052631578947,NA,1,0.649350649350649,3.77926951048379,2.48084643312279,9.37578728489341,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.124210526315789,0.0212707993911967,94,61.038961038961,4.4051346493658,233.199564713542,10.9284625823047,0,0.129824561403509,0.0121547425092553,3,1.94805194805195,0.106837731447733,7.44253929936836,0.265048004985038,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.164912280701754,0.00607737125462764,3,1.94805194805195,0.701541332555766,7.44253929936836,1.74041631255918,0
